respID,qID,altID,obsID,price,portion_size,smell,Nutrition,texture
17,4,3,164,15,5,Neutral,22%,Hard
17,5,1,165,6.99,3,Peanutbutter,18%,Hard
17,5,2,165,9.99,1.5,Peanutbutter,20%,Crumbly
17,5,3,165,6.99,3,Peanutbutter,20%,Hard
17,6,1,166,15,1.5,Neutral,18%,Hard
17,6,2,166,15,3,Neutral,18%,Hard
17,6,3,166,9.99,5,Neutral,18%,Hard
17,7,1,167,15,5,Neutral,18%,Hard
17,7,2,167,6.99,3,Neutral,20%,Crumbly
17,7,3,167,6.99,3,Peanutbutter,20%,Crumbly
17,8,1,168,9.99,3,Peanutbutter,22%,Hard
17,8,2,168,6.99,1.5,Neutral,22%,Hard
17,8,3,168,6.99,5,Neutral,20%,Hard
17,9,1,169,15,5,Peanutbutter,18%,Crumbly
17,9,2,169,9.99,1.5,Peanutbutter,18%,Hard
17,9,3,169,6.99,3,Peanutbutter,18%,Hard
17,10,1,170,6.99,5,Neutral,22%,Hard
17,10,2,170,15,5,Peanutbutter,22%,Hard
17,10,3,170,9.99,1.5,Peanutbutter,18%,Crumbly
18,1,1,171,9.99,5,Peanutbutter,20%,Hard
18,1,2,171,6.99,1.5,Neutral,22%,Hard
18,1,3,171,15,1.5,Peanutbutter,18%,Hard
18,2,1,172,15,5,Peanutbutter,22%,Crumbly
18,2,2,172,6.99,5,Peanutbutter,20%,Hard
18,2,3,172,15,1.5,Neutral,18%,Crumbly
18,3,1,173,15,5,Neutral,20%,Hard
18,3,2,173,6.99,3,Peanutbutter,22%,Hard
18,3,3,173,9.99,5,Peanutbutter,20%,Hard
18,4,1,174,6.99,3,Peanutbutter,20%,Hard
18,4,2,174,15,1.5,Peanutbutter,20%,Crumbly
18,4,3,174,9.99,3,Neutral,18%,Crumbly
18,5,1,175,15,5,Peanutbutter,20%,Hard
18,5,2,175,15,1.5,Neutral,20%,Crumbly
18,5,3,175,15,5,Peanutbutter,18%,Hard
18,6,1,176,6.99,3,Peanutbutter,18%,Crumbly
18,6,2,176,6.99,5,Neutral,18%,Hard
18,6,3,176,6.99,5,Peanutbutter,18%,Crumbly
18,7,1,177,9.99,5,Neutral,18%,Hard
18,7,2,177,6.99,1.5,Peanutbutter,20%,Crumbly
18,7,3,177,15,3,Peanutbutter,20%,Hard
18,8,1,178,15,1.5,Peanutbutter,20%,Crumbly
18,8,2,178,9.99,5,Peanutbutter,20%,Crumbly
18,8,3,178,9.99,3,Neutral,22%,Hard
18,9,1,179,15,1.5,Neutral,20%,Hard
18,9,2,179,6.99,1.5,Peanutbutter,18%,Crumbly
18,9,3,179,15,5,Neutral,20%,Hard
18,10,1,180,9.99,5,Neutral,18%,Hard
18,10,2,180,6.99,5,Neutral,20%,Hard
18,10,3,180,15,5,Neutral,18%,Hard
19,1,1,181,15,3,Neutral,20%,Hard
19,1,2,181,6.99,5,Neutral,22%,Crumbly
19,1,3,181,9.99,5,Peanutbutter,20%,Crumbly
19,2,1,182,15,5,Neutral,22%,Hard
19,2,2,182,6.99,1.5,Peanutbutter,22%,Crumbly
19,2,3,182,6.99,3,Peanutbutter,22%,Crumbly
19,3,1,183,9.99,5,Peanutbutter,20%,Hard
19,3,2,183,6.99,5,Peanutbutter,22%,Hard
19,3,3,183,9.99,3,Peanutbutter,20%,Crumbly
19,4,1,184,15,1.5,Neutral,22%,Hard
19,4,2,184,6.99,1.5,Peanutbutter,22%,Crumbly
19,4,3,184,15,5,Peanutbutter,22%,Crumbly
19,5,1,185,9.99,1.5,Peanutbutter,18%,Crumbly
19,5,2,185,6.99,3,Neutral,18%,Crumbly
19,5,3,185,6.99,3,Peanutbutter,18%,Crumbly
19,6,1,186,9.99,3,Peanutbutter,18%,Hard
19,6,2,186,15,1.5,Neutral,20%,Hard
19,6,3,186,15,3,Peanutbutter,22%,Crumbly
19,7,1,187,9.99,5,Neutral,18%,Crumbly
19,7,2,187,9.99,5,Neutral,20%,Crumbly
19,7,3,187,15,5,Peanutbutter,18%,Hard
19,8,1,188,15,5,Peanutbutter,20%,Hard
19,8,2,188,9.99,1.5,Neutral,20%,Hard
19,8,3,188,15,5,Neutral,18%,Hard
19,9,1,189,6.99,5,Peanutbutter,18%,Hard
19,9,2,189,15,1.5,Neutral,20%,Hard
19,9,3,189,6.99,1.5,Peanutbutter,18%,Crumbly
19,10,1,190,9.99,1.5,Neutral,22%,Crumbly
19,10,2,190,6.99,5,Neutral,18%,Hard
19,10,3,190,6.99,3,Neutral,18%,Crumbly
20,1,1,191,6.99,3,Neutral,18%,Crumbly
20,1,2,191,6.99,1.5,Neutral,22%,Crumbly
20,1,3,191,6.99,1.5,Neutral,18%,Hard
20,2,1,192,9.99,5,Neutral,20%,Hard
20,2,2,192,6.99,5,Neutral,18%,Crumbly
20,2,3,192,15,3,Peanutbutter,18%,Hard
20,3,1,193,9.99,5,Neutral,22%,Crumbly
20,3,2,193,6.99,5,Peanutbutter,22%,Hard
20,3,3,193,6.99,3,Neutral,18%,Hard
20,4,1,194,9.99,3,Peanutbutter,20%,Hard
20,4,2,194,15,3,Peanutbutter,18%,Crumbly
20,4,3,194,6.99,3,Neutral,18%,Hard
20,5,1,195,9.99,3,Neutral,18%,Hard
20,5,2,195,15,5,Neutral,22%,Crumbly
20,5,3,195,9.99,5,Peanutbutter,22%,Hard
20,6,1,196,6.99,3,Peanutbutter,22%,Crumbly
20,6,2,196,6.99,1.5,Peanutbutter,22%,Hard
20,6,3,196,6.99,1.5,Neutral,22%,Hard
20,7,1,197,9.99,1.5,Peanutbutter,22%,Hard
20,7,2,197,9.99,1.5,Neutral,18%,Crumbly
20,7,3,197,6.99,1.5,Neutral,18%,Crumbly
20,8,1,198,9.99,3,Peanutbutter,18%,Hard
20,8,2,198,15,5,Neutral,22%,Hard
20,8,3,198,15,1.5,Peanutbutter,18%,Hard
20,9,1,199,9.99,1.5,Peanutbutter,22%,Crumbly
20,9,2,199,6.99,3,Neutral,22%,Hard
20,9,3,199,6.99,5,Peanutbutter,20%,Crumbly
20,10,1,200,9.99,3,Peanutbutter,22%,Hard
20,10,2,200,9.99,5,Peanutbutter,22%,Crumbly
20,10,3,200,9.99,3,Neutral,20%,Hard
21,1,1,201,9.99,1.5,Peanutbutter,18%,Crumbly
21,1,2,201,6.99,3,Peanutbutter,20%,Crumbly
21,1,3,201,9.99,3,Peanutbutter,20%,Hard
21,2,1,202,9.99,1.5,Peanutbutter,22%,Crumbly
21,2,2,202,9.99,5,Neutral,22%,Crumbly
21,2,3,202,9.99,1.5,Peanutbutter,20%,Crumbly
21,3,1,203,6.99,1.5,Neutral,18%,Hard
21,3,2,203,6.99,3,Peanutbutter,22%,Crumbly
21,3,3,203,6.99,3,Peanutbutter,18%,Crumbly
21,4,1,204,15,1.5,Neutral,22%,Hard
21,4,2,204,9.99,1.5,Neutral,22%,Hard
21,4,3,204,9.99,3,Neutral,22%,Hard
21,5,1,205,9.99,1.5,Neutral,18%,Hard
21,5,2,205,9.99,3,Neutral,22%,Crumbly
21,5,3,205,15,1.5,Peanutbutter,20%,Hard
21,6,1,206,15,3,Neutral,20%,Crumbly
21,6,2,206,6.99,1.5,Neutral,20%,Hard
21,6,3,206,6.99,1.5,Neutral,18%,Hard
21,7,1,207,6.99,1.5,Neutral,22%,Hard
21,7,2,207,6.99,3,Peanutbutter,22%,Hard
21,7,3,207,15,3,Peanutbutter,22%,Hard
21,8,1,208,9.99,3,Neutral,18%,Crumbly
21,8,2,208,9.99,3,Neutral,20%,Crumbly
21,8,3,208,6.99,5,Peanutbutter,20%,Hard
21,9,1,209,9.99,1.5,Peanutbutter,22%,Crumbly
21,9,2,209,9.99,3,Peanutbutter,22%,Hard
21,9,3,209,15,5,Neutral,18%,Hard
21,10,1,210,15,3,Neutral,18%,Hard
21,10,2,210,6.99,3,Peanutbutter,18%,Crumbly
21,10,3,210,9.99,5,Neutral,18%,Hard
22,1,1,211,15,3,Peanutbutter,18%,Crumbly
22,1,2,211,6.99,3,Peanutbutter,20%,Crumbly
22,1,3,211,6.99,1.5,Neutral,20%,Hard
22,2,1,212,6.99,3,Neutral,20%,Crumbly
22,2,2,212,9.99,5,Neutral,18%,Hard
22,2,3,212,6.99,1.5,Peanutbutter,18%,Hard
22,3,1,213,6.99,3,Peanutbutter,22%,Crumbly
22,3,2,213,15,1.5,Neutral,20%,Crumbly
22,3,3,213,15,3,Neutral,22%,Crumbly
22,4,1,214,9.99,3,Neutral,18%,Crumbly
22,4,2,214,9.99,5,Neutral,20%,Crumbly
22,4,3,214,15,5,Peanutbutter,18%,Crumbly
22,5,1,215,9.99,1.5,Peanutbutter,18%,Crumbly
22,5,2,215,9.99,3,Neutral,20%,Hard
22,5,3,215,15,3,Peanutbutter,20%,Crumbly
22,6,1,216,15,5,Peanutbutter,20%,Hard
22,6,2,216,15,5,Peanutbutter,20%,Crumbly
22,6,3,216,6.99,5,Neutral,18%,Crumbly
22,7,1,217,6.99,1.5,Neutral,22%,Hard
22,7,2,217,15,5,Neutral,20%,Hard
22,7,3,217,9.99,3,Peanutbutter,20%,Hard
22,8,1,218,15,1.5,Peanutbutter,22%,Hard
22,8,2,218,9.99,5,Neutral,18%,Hard
22,8,3,218,9.99,5,Neutral,22%,Hard
22,9,1,219,6.99,5,Peanutbutter,22%,Hard
22,9,2,219,15,1.5,Peanutbutter,18%,Hard
22,9,3,219,15,3,Peanutbutter,18%,Crumbly
22,10,1,220,6.99,5,Neutral,22%,Crumbly
22,10,2,220,9.99,3,Neutral,20%,Hard
22,10,3,220,9.99,3,Neutral,18%,Hard
23,1,1,221,6.99,3,Peanutbutter,18%,Hard
23,1,2,221,9.99,5,Neutral,20%,Hard
23,1,3,221,15,5,Neutral,22%,Hard
23,2,1,222,9.99,5,Neutral,18%,Hard
23,2,2,222,9.99,3,Peanutbutter,20%,Crumbly
23,2,3,222,15,5,Neutral,20%,Hard
23,3,1,223,15,3,Neutral,18%,Crumbly
23,3,2,223,6.99,3,Peanutbutter,20%,Crumbly
23,3,3,223,9.99,5,Neutral,18%,Crumbly
23,4,1,224,15,3,Peanutbutter,22%,Hard
23,4,2,224,9.99,1.5,Peanutbutter,22%,Crumbly
23,4,3,224,6.99,1.5,Peanutbutter,20%,Crumbly
23,5,1,225,15,5,Neutral,22%,Crumbly
23,5,2,225,6.99,3,Peanutbutter,20%,Hard
23,5,3,225,15,3,Peanutbutter,18%,Crumbly
23,6,1,226,15,1.5,Neutral,22%,Crumbly
23,6,2,226,15,5,Neutral,20%,Hard
23,6,3,226,15,5,Neutral,22%,Crumbly
23,7,1,227,6.99,1.5,Peanutbutter,20%,Hard
23,7,2,227,15,5,Neutral,18%,Crumbly
23,7,3,227,9.99,5,Neutral,20%,Crumbly
23,8,1,228,15,1.5,Neutral,20%,Hard
23,8,2,228,15,1.5,Peanutbutter,18%,Hard
23,8,3,228,6.99,3,Neutral,20%,Crumbly
23,9,1,229,6.99,3,Neutral,20%,Crumbly
23,9,2,229,9.99,3,Peanutbutter,18%,Hard
23,9,3,229,15,3,Peanutbutter,20%,Crumbly
23,10,1,230,6.99,3,Neutral,20%,Hard
23,10,2,230,6.99,1.5,Peanutbutter,20%,Crumbly
23,10,3,230,15,5,Peanutbutter,18%,Hard
24,1,1,231,9.99,5,Neutral,20%,Crumbly
24,1,2,231,9.99,1.5,Neutral,20%,Hard
24,1,3,231,6.99,1.5,Neutral,22%,Crumbly
24,2,1,232,9.99,5,Neutral,22%,Hard
24,2,2,232,9.99,5,Peanutbutter,20%,Hard
24,2,3,232,15,3,Peanutbutter,22%,Crumbly
24,3,1,233,6.99,5,Peanutbutter,18%,Hard
24,3,2,233,9.99,5,Neutral,18%,Crumbly
24,3,3,233,9.99,3,Neutral,18%,Hard
24,4,1,234,9.99,1.5,Neutral,20%,Crumbly
24,4,2,234,6.99,3,Peanutbutter,22%,Crumbly
24,4,3,234,6.99,1.5,Peanutbutter,20%,Crumbly
24,5,1,235,6.99,3,Neutral,20%,Hard
24,5,2,235,15,3,Peanutbutter,20%,Crumbly
24,5,3,235,9.99,5,Neutral,20%,Crumbly
24,6,1,236,9.99,1.5,Peanutbutter,20%,Crumbly
24,6,2,236,6.99,5,Neutral,18%,Crumbly
24,6,3,236,15,5,Neutral,20%,Crumbly
24,7,1,237,15,1.5,Peanutbutter,22%,Crumbly
24,7,2,237,9.99,1.5,Neutral,18%,Hard
24,7,3,237,6.99,3,Peanutbutter,20%,Crumbly
24,8,1,238,15,5,Neutral,22%,Crumbly
24,8,2,238,15,5,Neutral,22%,Hard
24,8,3,238,9.99,3,Neutral,20%,Hard
24,9,1,239,15,1.5,Peanutbutter,20%,Hard
24,9,2,239,15,5,Neutral,18%,Crumbly
24,9,3,239,6.99,1.5,Neutral,18%,Hard
24,10,1,240,15,3,Peanutbutter,22%,Hard
24,10,2,240,15,1.5,Peanutbutter,20%,Hard
24,10,3,240,15,1.5,Neutral,20%,Hard
25,1,1,241,9.99,1.5,Peanutbutter,20%,Crumbly
25,1,2,241,15,5,Neutral,18%,Hard
25,1,3,241,9.99,1.5,Peanutbutter,22%,Crumbly
25,2,1,242,15,5,Neutral,18%,Crumbly
25,2,2,242,6.99,3,Neutral,22%,Hard
25,2,3,242,15,3,Neutral,18%,Crumbly
25,3,1,243,15,5,Peanutbutter,22%,Crumbly
25,3,2,243,15,1.5,Peanutbutter,20%,Crumbly
25,3,3,243,9.99,5,Neutral,18%,Crumbly
25,4,1,244,6.99,1.5,Neutral,22%,Crumbly
25,4,2,244,15,3,Peanutbutter,18%,Hard
25,4,3,244,9.99,1.5,Neutral,20%,Crumbly
25,5,1,245,9.99,3,Peanutbutter,22%,Hard
25,5,2,245,9.99,3,Peanutbutter,18%,Crumbly
25,5,3,245,15,1.5,Peanutbutter,20%,Crumbly
25,6,1,246,6.99,5,Neutral,20%,Hard
25,6,2,246,15,3,Neutral,22%,Hard
25,6,3,246,9.99,5,Peanutbutter,18%,Crumbly
25,7,1,247,9.99,3,Peanutbutter,20%,Crumbly
25,7,2,247,15,3,Peanutbutter,22%,Crumbly
25,7,3,247,6.99,1.5,Peanutbutter,18%,Hard
25,8,1,248,15,1.5,Peanutbutter,22%,Crumbly
25,8,2,248,9.99,3,Neutral,22%,Hard
25,8,3,248,9.99,5,Peanutbutter,22%,Crumbly
25,9,1,249,9.99,5,Neutral,18%,Crumbly
25,9,2,249,15,1.5,Peanutbutter,22%,Hard
25,9,3,249,9.99,1.5,Neutral,20%,Hard
25,10,1,250,9.99,1.5,Neutral,22%,Hard
25,10,2,250,9.99,3,Peanutbutter,22%,Hard
25,10,3,250,15,3,Peanutbutter,22%,Crumbly
26,1,1,251,6.99,3,Neutral,18%,Crumbly
26,1,2,251,9.99,5,Peanutbutter,18%,Crumbly
26,1,3,251,6.99,1.5,Neutral,18%,Hard
26,2,1,252,6.99,5,Neutral,20%,Crumbly
26,2,2,252,9.99,1.5,Neutral,18%,Crumbly
26,2,3,252,9.99,1.5,Neutral,22%,Crumbly
26,3,1,253,15,3,Neutral,22%,Hard
26,3,2,253,6.99,5,Neutral,22%,Hard
26,3,3,253,9.99,3,Peanutbutter,22%,Hard
26,4,1,254,6.99,5,Neutral,18%,Hard
26,4,2,254,6.99,5,Peanutbutter,18%,Hard
26,4,3,254,6.99,3,Neutral,20%,Hard
26,5,1,255,15,5,Neutral,20%,Hard
26,5,2,255,15,3,Peanutbutter,22%,Hard
26,5,3,255,15,1.5,Neutral,20%,Hard
26,6,1,256,9.99,5,Peanutbutter,20%,Hard
26,6,2,256,15,1.5,Peanutbutter,18%,Hard
26,6,3,256,15,1.5,Peanutbutter,22%,Hard
26,7,1,257,9.99,3,Peanutbutter,22%,Hard
26,7,2,257,15,1.5,Peanutbutter,18%,Crumbly
26,7,3,257,9.99,1.5,Peanutbutter,20%,Hard
26,8,1,258,9.99,1.5,Neutral,20%,Hard
26,8,2,258,9.99,5,Neutral,20%,Hard
26,8,3,258,6.99,5,Neutral,22%,Hard
26,9,1,259,15,1.5,Peanutbutter,20%,Crumbly
26,9,2,259,9.99,3,Neutral,22%,Hard
26,9,3,259,9.99,5,Neutral,18%,Hard
26,10,1,260,9.99,5,Peanutbutter,22%,Hard
26,10,2,260,15,5,Peanutbutter,20%,Crumbly
26,10,3,260,9.99,5,Neutral,22%,Crumbly
27,1,1,261,15,5,Peanutbutter,18%,Hard
27,1,2,261,6.99,5,Neutral,20%,Hard
27,1,3,261,9.99,5,Neutral,20%,Crumbly
27,2,1,262,9.99,3,Peanutbutter,22%,Crumbly
27,2,2,262,6.99,1.5,Peanutbutter,18%,Crumbly
27,2,3,262,9.99,1.5,Peanutbutter,18%,Hard
27,3,1,263,15,5,Neutral,20%,Crumbly
27,3,2,263,9.99,5,Neutral,18%,Hard
27,3,3,263,6.99,3,Neutral,18%,Hard
27,4,1,264,15,5,Peanutbutter,18%,Hard
27,4,2,264,9.99,1.5,Neutral,18%,Crumbly
27,4,3,264,9.99,5,Neutral,18%,Crumbly
27,5,1,265,6.99,5,Neutral,20%,Hard
27,5,2,265,15,5,Peanutbutter,22%,Hard
27,5,3,265,15,5,Neutral,22%,Crumbly
27,6,1,266,15,5,Peanutbutter,20%,Hard
27,6,2,266,6.99,1.5,Peanutbutter,18%,Hard
27,6,3,266,15,5,Neutral,20%,Crumbly
27,7,1,267,9.99,5,Peanutbutter,20%,Crumbly
27,7,2,267,15,3,Peanutbutter,22%,Crumbly
27,7,3,267,15,3,Neutral,20%,Hard
27,8,1,268,9.99,3,Neutral,18%,Crumbly
27,8,2,268,6.99,5,Peanutbutter,22%,Crumbly
27,8,3,268,6.99,1.5,Neutral,20%,Crumbly
27,9,1,269,9.99,3,Neutral,18%,Hard
27,9,2,269,9.99,5,Peanutbutter,20%,Crumbly
27,9,3,269,6.99,5,Neutral,18%,Crumbly
27,10,1,270,15,1.5,Neutral,18%,Crumbly
27,10,2,270,6.99,1.5,Neutral,20%,Crumbly
27,10,3,270,6.99,5,Peanutbutter,18%,Hard
28,1,1,271,9.99,5,Peanutbutter,18%,Hard
28,1,2,271,9.99,1.5,Neutral,18%,Hard
28,1,3,271,9.99,1.5,Peanutbutter,18%,Crumbly
28,2,1,272,6.99,5,Peanutbutter,18%,Crumbly
28,2,2,272,6.99,1.5,Peanutbutter,20%,Hard
28,2,3,272,15,5,Neutral,18%,Crumbly
28,3,1,273,9.99,3,Neutral,20%,Hard
28,3,2,273,15,5,Neutral,22%,Hard
28,3,3,273,9.99,1.5,Peanutbutter,22%,Hard
28,4,1,274,9.99,3,Peanutbutter,22%,Crumbly
28,4,2,274,9.99,3,Neutral,18%,Hard
28,4,3,274,6.99,3,Neutral,18%,Crumbly
28,5,1,275,9.99,1.5,Neutral,18%,Hard
28,5,2,275,15,5,Peanutbutter,20%,Hard
28,5,3,275,15,1.5,Peanutbutter,20%,Crumbly
28,6,1,276,6.99,1.5,Peanutbutter,22%,Hard
28,6,2,276,15,1.5,Peanutbutter,22%,Crumbly
28,6,3,276,9.99,3,Neutral,18%,Hard
28,7,1,277,6.99,5,Neutral,18%,Hard
28,7,2,277,15,5,Neutral,20%,Crumbly
28,7,3,277,15,3,Neutral,22%,Crumbly
28,8,1,278,15,1.5,Peanutbutter,20%,Hard
28,8,2,278,6.99,5,Neutral,22%,Hard
28,8,3,278,9.99,3,Peanutbutter,18%,Hard
28,9,1,279,9.99,3,Peanutbutter,20%,Hard
28,9,2,279,6.99,1.5,Peanutbutter,22%,Crumbly
28,9,3,279,6.99,5,Peanutbutter,22%,Crumbly
28,10,1,280,9.99,1.5,Neutral,20%,Hard
28,10,2,280,15,5,Neutral,18%,Hard
28,10,3,280,15,5,Neutral,20%,Hard
29,1,1,281,9.99,5,Peanutbutter,22%,Crumbly
29,1,2,281,6.99,1.5,Peanutbutter,18%,Hard
29,1,3,281,6.99,5,Neutral,18%,Hard
29,2,1,282,15,5,Neutral,22%,Hard
29,2,2,282,6.99,5,Neutral,20%,Hard
29,2,3,282,6.99,5,Peanutbutter,18%,Hard
29,3,1,283,15,3,Peanutbutter,20%,Hard
29,3,2,283,6.99,5,Neutral,18%,Crumbly
29,3,3,283,15,3,Neutral,22%,Hard
29,4,1,284,15,3,Neutral,20%,Crumbly
29,4,2,284,15,5,Peanutbutter,20%,Hard
29,4,3,284,15,1.5,Peanutbutter,18%,Crumbly
29,5,1,285,9.99,1.5,Neutral,22%,Hard
29,5,2,285,9.99,5,Peanutbutter,22%,Crumbly
29,5,3,285,15,1.5,Neutral,22%,Crumbly
29,6,1,286,6.99,5,Peanutbutter,22%,Crumbly
29,6,2,286,9.99,5,Neutral,22%,Hard
29,6,3,286,15,3,Peanutbutter,20%,Crumbly
29,7,1,287,15,5,Neutral,20%,Hard
29,7,2,287,6.99,5,Neutral,22%,Hard
29,7,3,287,6.99,5,Neutral,18%,Hard
29,8,1,288,15,5,Neutral,22%,Crumbly
29,8,2,288,15,3,Peanutbutter,20%,Crumbly
29,8,3,288,6.99,3,Peanutbutter,18%,Hard
29,9,1,289,15,5,Neutral,20%,Crumbly
29,9,2,289,15,1.5,Peanutbutter,18%,Hard
29,9,3,289,15,5,Neutral,18%,Hard
29,10,1,290,9.99,5,Neutral,18%,Hard
29,10,2,290,6.99,3,Neutral,22%,Hard
29,10,3,290,15,1.5,Neutral,18%,Crumbly
30,1,1,291,9.99,5,Peanutbutter,22%,Crumbly
30,1,2,291,9.99,5,Neutral,20%,Hard
30,1,3,291,6.99,5,Peanutbutter,20%,Crumbly
30,2,1,292,9.99,5,Peanutbutter,20%,Crumbly
30,2,2,292,9.99,5,Peanutbutter,20%,Hard
30,2,3,292,6.99,5,Peanutbutter,18%,Crumbly
30,3,1,293,15,5,Neutral,22%,Hard
30,3,2,293,6.99,1.5,Peanutbutter,18%,Hard
30,3,3,293,6.99,3,Neutral,18%,Hard
30,4,1,294,6.99,3,Neutral,20%,Crumbly
30,4,2,294,15,5,Peanutbutter,22%,Hard
30,4,3,294,9.99,5,Peanutbutter,20%,Hard
30,5,1,295,9.99,3,Peanutbutter,20%,Hard
30,5,2,295,9.99,3,Neutral,18%,Hard
30,5,3,295,15,1.5,Neutral,20%,Hard
30,6,1,296,15,1.5,Peanutbutter,20%,Hard
30,6,2,296,15,5,Neutral,18%,Hard
30,6,3,296,15,5,Neutral,22%,Hard
30,7,1,297,15,1.5,Peanutbutter,22%,Hard
30,7,2,297,15,3,Peanutbutter,18%,Crumbly
30,7,3,297,6.99,5,Peanutbutter,22%,Hard
30,8,1,298,15,5,Neutral,18%,Hard
30,8,2,298,6.99,3,Neutral,20%,Hard
30,8,3,298,15,5,Peanutbutter,18%,Hard
30,9,1,299,15,3,Peanutbutter,22%,Crumbly
30,9,2,299,15,5,Neutral,20%,Crumbly
30,9,3,299,9.99,5,Neutral,20%,Hard
30,10,1,300,15,5,Peanutbutter,20%,Hard
30,10,2,300,15,5,Neutral,20%,Crumbly
30,10,3,300,15,1.5,Peanutbutter,22%,Crumbly
31,1,1,301,9.99,3,Neutral,20%,Hard
31,1,2,301,15,5,Peanutbutter,18%,Hard
31,1,3,301,15,1.5,Peanutbutter,18%,Hard
31,2,1,302,6.99,1.5,Neutral,20%,Crumbly
31,2,2,302,15,1.5,Neutral,18%,Hard
31,2,3,302,9.99,3,Neutral,22%,Crumbly
31,3,1,303,9.99,1.5,Neutral,18%,Crumbly
31,3,2,303,6.99,5,Neutral,20%,Hard
31,3,3,303,15,3,Neutral,22%,Crumbly
31,4,1,304,6.99,3,Neutral,22%,Hard
31,4,2,304,15,5,Neutral,18%,Hard
31,4,3,304,15,5,Peanutbutter,22%,Crumbly
31,5,1,305,9.99,1.5,Peanutbutter,18%,Crumbly
31,5,2,305,15,3,Neutral,22%,Hard
31,5,3,305,6.99,5,Neutral,22%,Crumbly
31,6,1,306,6.99,3,Neutral,20%,Crumbly
31,6,2,306,15,1.5,Peanutbutter,22%,Crumbly
31,6,3,306,6.99,1.5,Peanutbutter,20%,Crumbly
31,7,1,307,9.99,3,Neutral,20%,Crumbly
31,7,2,307,6.99,3,Peanutbutter,18%,Hard
31,7,3,307,9.99,1.5,Peanutbutter,20%,Hard
31,8,1,308,6.99,5,Peanutbutter,20%,Hard
31,8,2,308,15,5,Peanutbutter,22%,Crumbly
31,8,3,308,6.99,3,Neutral,22%,Hard
31,9,1,309,9.99,5,Peanutbutter,18%,Crumbly
31,9,2,309,9.99,1.5,Peanutbutter,20%,Crumbly
31,9,3,309,9.99,5,Peanutbutter,20%,Hard
31,10,1,310,15,1.5,Neutral,20%,Crumbly
31,10,2,310,9.99,3,Neutral,20%,Hard
31,10,3,310,6.99,1.5,Peanutbutter,20%,Crumbly
32,1,1,311,15,3,Neutral,20%,Hard
32,1,2,311,15,5,Neutral,18%,Hard
32,1,3,311,15,1.5,Neutral,22%,Crumbly
32,2,1,312,15,1.5,Neutral,20%,Crumbly
32,2,2,312,9.99,3,Neutral,22%,Hard
32,2,3,312,6.99,5,Neutral,20%,Hard
32,3,1,313,6.99,1.5,Neutral,18%,Crumbly
32,3,2,313,15,3,Neutral,20%,Crumbly
32,3,3,313,6.99,5,Peanutbutter,20%,Crumbly
32,4,1,314,6.99,5,Peanutbutter,22%,Crumbly
32,4,2,314,9.99,5,Neutral,18%,Hard
32,4,3,314,9.99,1.5,Peanutbutter,22%,Crumbly
32,5,1,315,6.99,5,Peanutbutter,18%,Hard
32,5,2,315,15,1.5,Neutral,20%,Crumbly
32,5,3,315,9.99,3,Neutral,20%,Hard
32,6,1,316,9.99,3,Neutral,20%,Crumbly
32,6,2,316,15,5,Neutral,22%,Hard
32,6,3,316,15,1.5,Peanutbutter,18%,Hard
32,7,1,317,9.99,3,Neutral,22%,Crumbly
32,7,2,317,9.99,5,Peanutbutter,20%,Hard
32,7,3,317,9.99,5,Peanutbutter,22%,Crumbly
32,8,1,318,15,3,Neutral,22%,Hard
32,8,2,318,15,1.5,Peanutbutter,20%,Crumbly
32,8,3,318,6.99,5,Peanutbutter,20%,Hard
32,9,1,319,9.99,5,Neutral,22%,Crumbly
32,9,2,319,6.99,5,Peanutbutter,22%,Hard
32,9,3,319,9.99,1.5,Peanutbutter,18%,Hard
32,10,1,320,15,1.5,Neutral,20%,Crumbly
32,10,2,320,6.99,5,Peanutbutter,22%,Hard
32,10,3,320,9.99,5,Neutral,18%,Hard
33,1,1,321,9.99,3,Peanutbutter,18%,Crumbly
33,1,2,321,9.99,1.5,Peanutbutter,20%,Hard
33,1,3,321,15,5,Neutral,20%,Crumbly
33,2,1,322,6.99,5,Neutral,18%,Crumbly
33,2,2,322,6.99,1.5,Neutral,22%,Crumbly
33,2,3,322,6.99,1.5,Neutral,18%,Hard
33,3,1,323,6.99,3,Neutral,22%,Crumbly
33,3,2,323,9.99,5,Peanutbutter,18%,Crumbly
33,3,3,323,9.99,3,Peanutbutter,20%,Crumbly
33,4,1,324,9.99,3,Peanutbutter,18%,Crumbly
33,4,2,324,15,5,Peanutbutter,20%,Hard
33,4,3,324,9.99,3,Peanutbutter,22%,Hard
33,5,1,325,15,5,Neutral,20%,Hard
33,5,2,325,6.99,1.5,Peanutbutter,18%,Hard
33,5,3,325,6.99,1.5,Neutral,22%,Crumbly
33,6,1,326,15,5,Peanutbutter,18%,Crumbly
33,6,2,326,9.99,5,Peanutbutter,18%,Hard
33,6,3,326,15,5,Peanutbutter,22%,Hard
33,7,1,327,6.99,5,Neutral,22%,Hard
33,7,2,327,6.99,5,Neutral,20%,Hard
33,7,3,327,15,5,Neutral,20%,Hard
33,8,1,328,15,5,Peanutbutter,20%,Crumbly
33,8,2,328,6.99,3,Neutral,22%,Hard
33,8,3,328,6.99,5,Neutral,18%,Hard
33,9,1,329,9.99,3,Peanutbutter,18%,Crumbly
